InvID,ProductID,ProductName,WarehouseLocation,Availability,Demand,OrderDate
1502,97,Willis-Davenport Tablet,"Delhi, Delhi",381.0,486.0,2024-05-10
1503,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",39.0,216.0,2023-01-30
1504,7,Smith PLC Vase,"Bhubaneswar, Odisha",272.0,428.0,2022-09-12
1505,24,Gutierrez-Thompson Cushion,"Bhopal, Madhya Pradesh",136.0,411.0,2023-07-14
1506,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",36.0,,2023-07-08
1507,64,Browning-Burgess Vase,"Mysuru, Karnataka",107.0,347.0,2023-07-28
1508,92,Herman Inc Smartwatch,"Noida, Uttar Pradesh",146.0,460.0,2023-04-30
1509,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",,159.0,2023-02-12
1510,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",0.0,66.0,2023-11-30
1511,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",139.0,382.0,2023-01-30
1512,24,Gutierrez-Thompson Cushion,"Bhopal, Madhya Pradesh",10.0,198.0,2023-04-21
1513,52,"Lindsey, Moore and Hernandez Perfume","Amritsar, Punjab",88.0,476.0,2022-10-07
1514,85,Liu Group Cushion,"Indore, Madhya Pradesh",36.0,283.0,2024-02-10
1515,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",155.0,172.0,2023-07-06
1516,46,"Smith, Hanson and Barrett Tablet","Coimbatore, Tamil Nadu",0.0,74.0,2023-09-12
1517,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",440.0,458.0,2023-07-10
1518,57,Walker PLC Laptop,"Dehradun, Uttarakhand",357.0,383.0,2023-11-23
1519,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",181.0,289.0,2024-03-20
1520,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",0.0,107.0,2023-10-27
1521,36,Brown-Larson Perfume,"Surat, Gujarat",0.0,226.0,2024-06-16
1522,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",0.0,302.0,2023-05-14
1523,15,Walker-Jones Notebook,"Hyderabad, Telangana",0.0,15900.0,2023-03-06
1524,69,Bennett LLC Marker,"Mysuru, Karnataka",,40900.0,2022-04-06
1525,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",0.0,351.0,2024-04-24
1526,58,Cannon Inc Perfume,"Kochi, Kerala",393.0,451.0,2023-10-18
1527,58,Cannon Inc Perfume,"Kochi, Kerala",0.0,176.0,2022-11-05
1528,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",0.0,122.0,2022-02-04
1529,61,Bailey-Cobb Face Mask,"Bengaluru, Karnataka",,181.0,2022-12-30
1530,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",52.0,190.0,2024-07-03
1531,32,"Rogers, Oconnor and Singleton Microwave","Kanpur, Uttar Pradesh",,109.0,2024-05-25
1532,78,Hernandez-Campos Cushion,"Pune, Maharashtra",0.0,135.0,2024-05-02
1533,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",,351.0,2022-09-24
1534,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",51.0,500.0,2023-04-27
1535,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",0.0,114.0,2024-02-27
1536,24,Gutierrez-Thompson Cushion,"Bhopal, Madhya Pradesh",0.0,218.0,2024-03-20
1537,90,Johnson Ltd Washing Machine,"Kanpur, Uttar Pradesh",144.0,434.0,2023-12-12
1538,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",382.0,491.0,2024-03-18
1539,79,Santiago LLC Refrigerator,"Amritsar, Punjab",0.0,172.0,2023-09-14
1540,21,"Grant, Kent and Cook Yoga Mat","Delhi, Delhi",189.0,428.0,2023-10-19
1541,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",79.0,415.0,2022-03-29
1542,69,Bennett LLC Marker,"Mysuru, Karnataka",0.0,189.0,2022-09-15
1543,63,"Cole, Wise and Jackson Smartwatch","Kolkata, West Bengal",87.0,147.0,2022-08-03
1544,2,Ramirez LLC Stapler,"Visakhapatnam, Andhra Pradesh",110.0,115.0,2023-11-01
1545,79,Santiago LLC Refrigerator,"Amritsar, Punjab",70.0,188.0,2024-04-08
1546,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",67.0,487.0,2022-07-30
1547,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",0.0,53.0,2024-02-27
1548,55,Quinn-Brooks Moisturizer,"Patna, Bihar",324.0,383.0,2023-07-30
1549,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",0.0,238.0,2023-07-19
1550,57,Walker PLC Laptop,"Dehradun, Uttarakhand",339.0,426.0,2022-05-13
1551,55,Quinn-Brooks Moisturizer,"Patna, Bihar",234.0,444.0,2023-05-09
1552,62,Vasquez-Bowers Laptop,"Lucknow, Uttar Pradesh",54.0,207.0,2023-01-17
1553,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",53.0,470.0,2023-10-09
1554,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",410.0,472.0,2023-07-20
1555,60,Scott-Daniels Washing Machine,"Jammu, J&K",0.0,191.0,2023-09-07
1556,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",8.0,145.0,2023-01-27
1557,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",0.0,115.0,2023-10-29
1558,30,Garcia-Bush Eraser,"Noida, Uttar Pradesh",159.0,262.0,2024-01-13
1559,24,Gutierrez-Thompson Cushion,"Bhopal, Madhya Pradesh",133.0,498.0,2024-01-18
1560,15,Walker-Jones Notebook,"Hyderabad, Telangana",191.0,373.0,2024-08-04
1561,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",0.0,179.0,2022-12-22
1562,65,"Walls, Hines and Brooks Pen","Jammu, J&K",290.0,339.0,2023-06-19
1563,65,"Walls, Hines and Brooks Pen","Jammu, J&K",461.0,472.0,2024-07-27
1564,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",0.0,216.0,2022-07-26
1565,49,Frederick Group Vase,"Mysuru, Karnataka",35.0,180.0,2024-06-17
1566,46,"Smith, Hanson and Barrett Tablet","Coimbatore, Tamil Nadu",89.0,288.0,2022-07-25
1567,16,Henderson and Sons Stapler,"Dehradun, Uttarakhand",0.0,101.0,2024-07-09
1568,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",0.0,219.0,2023-04-02
1569,52,"Lindsey, Moore and Hernandez Perfume","Amritsar, Punjab",0.0,210.0,2024-01-04
1570,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",0.0,391.0,2024-08-18
1571,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",0.0,266.0,2022-09-14
1572,97,Willis-Davenport Tablet,"Delhi, Delhi",7900.0,461.0,2023-12-10
1573,50,"Brown, Perez and Kramer Headphones","Chandigarh, UT",376.0,379.0,2022-11-09
1574,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",0.0,158.0,2024-06-15
1575,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",0.0,108.0,2024-04-28
1576,41,Rowland-Rodriguez Protein Powder,"Amritsar, Punjab",,264.0,2023-03-30
1577,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",0.0,63.0,2022-09-21
1578,38,Porter-James Camera,"Kolkata, West Bengal",331.0,382.0,2024-03-17
1579,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",37.0,452.0,2022-03-09
1580,32,"Rogers, Oconnor and Singleton Microwave","Kanpur, Uttar Pradesh",81.0,359.0,2024-05-02
1581,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",0.0,58.0,2024-01-07
1582,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",,399.0,2024-07-04
1583,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",,162.0,2022-08-02
1584,89,"Fuller, Carter and Schaefer Shampoo","Cuttack, Odisha",0.0,111.0,2023-08-31
1585,97,Willis-Davenport Tablet,"Delhi, Delhi",0.0,69.0,2023-03-10
1586,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",274.0,468.0,2023-07-09
1587,72,Moon-Hill Headphones,"Indore, Madhya Pradesh",,403.0,2023-10-25
1588,65,"Walls, Hines and Brooks Pen","Jammu, J&K",185.0,244.0,2023-10-11
1589,97,Willis-Davenport Tablet,"Delhi, Delhi",95.0,347.0,2022-09-22
1590,82,Harris-Wilson Vacuum Cleaner,"Shimla, Himachal Pradesh",271.0,331.0,2022-01-10
1591,24,Gutierrez-Thompson Cushion,"Bhopal, Madhya Pradesh",0.0,389.0,2022-11-30
1592,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",201.0,387.0,2022-08-19
1593,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",50.0,206.0,2022-08-11
1594,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",121.0,485.0,2022-01-10
1595,75,Hunt-Erickson Tablet,"Kochi, Kerala",0.0,143.0,2023-11-10
1596,26,Nichols-Jones Refrigerator,"Chandigarh, UT",14.0,371.0,2023-10-10
1597,35,Crawford-Mccarthy Perfume,"Mysuru, Karnataka",0.0,331.0,2024-06-12
1598,40,"Jones, Tran and Murray Massage Oil","Ahmedabad, Gujarat",0.0,134.0,2023-04-02
1599,20,Juarez LLC Marker,"Indore, Madhya Pradesh",359.0,367.0,2022-09-15
1600,18,"Moreno, Gill and Valentine Laptop","Lucknow, Uttar Pradesh",300.0,406.0,2024-04-21
1601,100,Odom and Sons Moisturizer,"Madurai, Tamil Nadu",45.0,481.0,2023-10-20
1602,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",241.0,329.0,2023-11-24
1603,6,"Austin, Rodriguez and Rodgers Protein Powder","Cuttack, Odisha",0.0,181.0,2022-07-03
1604,77,Moody LLC Stapler,"Pune, Maharashtra",0.0,264.0,2023-03-25
1605,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",324.0,361.0,2022-11-25
1606,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",419.0,496.0,2023-01-20
1607,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",0.0,233.0,2024-03-02
1608,45,"Campbell, Mcgee and Trevino Vacuum Cleaner","Kolkata, West Bengal",,199.0,2024-06-20
1609,5,Williams-Hanson Massage Oil,"Gurugram, Haryana",119.0,185.0,2022-03-06
1610,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",53.0,251.0,2022-10-13
1611,62,Vasquez-Bowers Laptop,"Lucknow, Uttar Pradesh",26.0,480.0,2023-02-02
1612,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",28.0,187.0,2023-11-11
1613,93,Dillon-Doyle Eraser,"Lucknow, Uttar Pradesh",0.0,445.0,2022-04-18
1614,28,Mcdonald-Sanchez Shampoo,"Vijayawada, Andhra Pradesh",388.0,426.0,2024-03-17
1615,10,"Fuller, Orozco and Key Wall Clock","Jaipur, Rajasthan",0.0,95.0,2023-09-27
1616,39,Cunningham Group Tablet,"Pune, Maharashtra",88.0,351.0,2022-12-07
1617,33,Smith-Shepherd Vase,"Kanpur, Uttar Pradesh",0.0,214.0,2022-09-04
1618,77,Moody LLC Stapler,"Pune, Maharashtra",0.0,129.0,2023-04-10
1619,15,Walker-Jones Notebook,"Hyderabad, Telangana",0.0,228.0,2023-10-04
1620,15,Walker-Jones Notebook,"Hyderabad, Telangana",93.0,480.0,2024-04-11
1621,83,Sanchez Group Washing Machine,"Lucknow, Uttar Pradesh",0.0,99.0,2023-01-15
1622,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",,328.0,2023-01-19
1623,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",128.0,275.0,2023-05-13
1624,38,Porter-James Camera,"Kolkata, West Bengal",0.0,246.0,2022-03-17
1625,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",247.0,392.0,2023-12-11
1626,95,Hicks LLC Smartwatch,"Srinagar, J&K",2.0,53.0,2023-10-31
1627,29,"Hickman, Dunlap and House Vitamins","Visakhapatnam, Andhra Pradesh",0.0,428.0,2022-06-02
1628,18,"Moreno, Gill and Valentine Laptop","Lucknow, Uttar Pradesh",0.0,248.0,2022-05-24
1629,58,Cannon Inc Perfume,"Kochi, Kerala",243.0,500.0,2023-08-12
1630,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",216.0,408.0,2023-05-30
1631,31,Meyers-Williams Washing Machine,"Shimla, Himachal Pradesh",70.0,165.0,2024-06-04
1632,20,Juarez LLC Marker,"Indore, Madhya Pradesh",172.0,455.0,2022-02-12
1633,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",0.0,95.0,2023-09-19
1634,87,"Walker, Hinton and Nixon Marker","Mysuru, Karnataka",328.0,378.0,2023-03-19
1635,5,Williams-Hanson Massage Oil,"Gurugram, Haryana",0.0,280.0,2024-03-04
1636,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",106.0,129.0,2022-06-08
1637,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",300.0,429.0,2023-04-18
1638,15,Walker-Jones Notebook,"Hyderabad, Telangana",189.0,391.0,2024-07-24
1639,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",179.0,251.0,2023-06-29
1640,84,Miller Group Smartphone,"Hyderabad, Telangana",217.0,328.0,2022-10-11
1641,95,Hicks LLC Smartwatch,"Srinagar, J&K",10.0,483.0,2024-02-29
1642,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",16.0,302.0,2022-12-29
1643,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",0.0,22400.0,2024-01-08
1644,42,Brewer-Fowler Lipstick,"Guwahati, Assam",122.0,211.0,2023-10-06
1645,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",16.0,437.0,2024-08-12
1646,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",0.0,87.0,2023-03-19
1647,79,Santiago LLC Refrigerator,"Amritsar, Punjab",0.0,259.0,2023-01-07
1648,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",,302.0,2022-01-29
1649,47,Vega and Sons Protein Powder,"Ranchi, Jharkhand",334.0,372.0,2024-01-17
1650,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",0.0,403.0,2023-08-23
1651,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",0.0,136.0,2022-08-08
1652,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",211.0,266.0,2022-12-16
1653,20,Juarez LLC Marker,"Indore, Madhya Pradesh",0.0,75.0,2023-05-09
1654,41,Rowland-Rodriguez Protein Powder,"Amritsar, Punjab",57.0,442.0,2024-05-17
1655,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",167.0,317.0,2022-08-28
1656,8,Payne LLC Washing Machine,"Kanpur, Uttar Pradesh",0.0,123.0,2022-11-03
1657,45,"Campbell, Mcgee and Trevino Vacuum Cleaner","Kolkata, West Bengal",0.0,149.0,2024-02-17
1658,90,Johnson Ltd Washing Machine,"Kanpur, Uttar Pradesh",131.0,247.0,2022-11-30
1659,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",0.0,237.0,2024-02-01
1660,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",406.0,498.0,2024-04-23
1661,56,Fischer-Chandler Camera,"Hyderabad, Telangana",67.0,483.0,2024-01-19
1662,14,Nelson Inc Moisturizer,"Noida, Uttar Pradesh",322.0,434.0,2022-02-16
1663,27,Hopkins-Cannon Foundation,"Jaipur, Rajasthan",170.0,304.0,2024-01-09
1664,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",359.0,454.0,2024-02-20
1665,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",66.0,487.0,2022-06-13
1666,71,"Shaw, Foster and Bond Shampoo","Mysuru, Karnataka",0.0,207.0,2024-04-07
1667,81,"Morgan, Banks and Sanders Curtains","Noida, Uttar Pradesh",1.0,208.0,2024-04-18
1668,96,Wilson and Sons Vacuum Cleaner,"Bhopal, Madhya Pradesh",0.0,76.0,2023-10-22
1669,53,Allen-Hart Table Lamp,"Bengaluru, Karnataka",0.0,378.0,2023-08-13
1670,26,Nichols-Jones Refrigerator,"Chandigarh, UT",0.0,257.0,2023-10-24
1671,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",104.0,320.0,2022-12-15
1672,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",0.0,247.0,2024-01-21
1673,65,"Walls, Hines and Brooks Pen","Jammu, J&K",233.0,452.0,2024-07-09
1674,23,"Turner, Roach and Campbell Vitamins","Bhubaneswar, Odisha",0.0,88.0,2022-06-12
1675,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",0.0,414.0,2022-04-15
1676,22,"Chung, Flowers and Henderson Eraser","Shimla, Himachal Pradesh",0.0,164.0,2023-11-12
1677,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",340.0,367.0,2022-03-14
1678,39,Cunningham Group Tablet,"Pune, Maharashtra",0.0,237.0,2022-01-03
1679,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",138.0,445.0,2022-09-30
1680,20,Juarez LLC Marker,"Indore, Madhya Pradesh",140.0,311.0,2023-12-13
1681,30,Garcia-Bush Eraser,"Noida, Uttar Pradesh",0.0,84.0,2022-02-04
1682,20,Juarez LLC Marker,"Indore, Madhya Pradesh",164.0,460.0,2024-05-20
1683,68,Goodman-Jones Cushion,"Madurai, Tamil Nadu",68.0,198.0,2022-05-30
1684,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",10.0,241.0,2022-09-10
1685,28,Mcdonald-Sanchez Shampoo,"Vijayawada, Andhra Pradesh",83.0,366.0,2024-02-27
1686,50,"Brown, Perez and Kramer Headphones","Chandigarh, UT",,431.0,2024-06-26
1687,76,Flores Group Headphones,"Bhopal, Madhya Pradesh",0.0,377.0,2023-08-19
1688,10,"Fuller, Orozco and Key Wall Clock","Jaipur, Rajasthan",62.0,411.0,2024-07-27
1689,62,Vasquez-Bowers Laptop,"Lucknow, Uttar Pradesh",207.0,260.0,2024-03-08
1690,55,Quinn-Brooks Moisturizer,"Patna, Bihar",112.0,406.0,2023-07-17
1691,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",0.0,415.0,2024-06-13
1692,51,"Ferguson, Avila and Deleon Notebook","Jammu, J&K",115.0,276.0,2023-01-30
1693,44,Lee-Middleton Lipstick,"Noida, Uttar Pradesh",283.0,317.0,2022-03-25
1694,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",187.0,458.0,2022-01-28
1695,18,"Moreno, Gill and Valentine Laptop","Lucknow, Uttar Pradesh",354.0,383.0,2022-06-17
1696,2,Ramirez LLC Stapler,"Visakhapatnam, Andhra Pradesh",0.0,122.0,2022-12-04
1697,15,Walker-Jones Notebook,"Hyderabad, Telangana",0.0,221.0,2022-01-06
1698,62,Vasquez-Bowers Laptop,"Lucknow, Uttar Pradesh",417.0,455.0,2024-08-21
1699,61,Bailey-Cobb Face Mask,"Bengaluru, Karnataka",262.0,450.0,2022-11-27
1700,88,Brandt-Hayes Microwave,"Vadodara, Gujarat",162.0,398.0,2024-02-12
1701,56,Fischer-Chandler Camera,"Hyderabad, Telangana",15.0,71.0,2023-09-08
1702,70,"Rodriguez, Lewis and Robinson Lipstick","Nagpur, Maharashtra",124.0,435.0,2022-05-27
1703,98,"Martin, Perez and Adams Laptop","Gurugram, Haryana",0.0,187.0,2022-12-17
1704,71,"Shaw, Foster and Bond Shampoo","Mysuru, Karnataka",0.0,61.0,2022-03-17
1705,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",261.0,351.0,2022-10-14
1706,85,Liu Group Cushion,"Indore, Madhya Pradesh",0.0,299.0,2023-05-04
1707,88,Brandt-Hayes Microwave,"Vadodara, Gujarat",119.0,265.0,2022-09-26
1708,43,Warren-Marshall Microwave,"Thiruvananthapuram, Kerala",49.0,272.0,2024-05-11
1709,80,Phillips-Lewis Camera,"Kochi, Kerala",162.0,268.0,2023-07-29
1710,21,"Grant, Kent and Cook Yoga Mat","Delhi, Delhi",173.0,,2022-02-01
1711,95,Hicks LLC Smartwatch,"Srinagar, J&K",153.0,423.0,2023-06-24
1712,69,Bennett LLC Marker,"Mysuru, Karnataka",64.0,244.0,2022-12-25
1713,22,"Chung, Flowers and Henderson Eraser","Shimla, Himachal Pradesh",0.0,349.0,2023-03-03
1714,52,"Lindsey, Moore and Hernandez Perfume","Amritsar, Punjab",0.0,79.0,2023-10-16
1715,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",0.0,135.0,2024-04-28
1716,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",0.0,476.0,2023-09-22
1717,18,"Moreno, Gill and Valentine Laptop","Lucknow, Uttar Pradesh",101.0,442.0,2022-06-29
1718,5,Williams-Hanson Massage Oil,"Gurugram, Haryana",418.0,478.0,2022-01-09
1719,64,Browning-Burgess Vase,"Mysuru, Karnataka",71.0,308.0,2024-01-11
1720,25,Harvey-Gomez Vacuum Cleaner,"Mumbai, Maharashtra",0.0,84.0,2023-04-15
1721,60,Scott-Daniels Washing Machine,"Jammu, J&K",,122.0,2023-03-21
1722,4,Chan Group Curtains,"Mysuru, Karnataka",47.0,163.0,2022-06-04
1723,30,Garcia-Bush Eraser,"Noida, Uttar Pradesh",111.0,260.0,2022-08-27
1724,78,Hernandez-Campos Cushion,"Pune, Maharashtra",0.0,173.0,2023-04-25
1725,40,"Jones, Tran and Murray Massage Oil","Ahmedabad, Gujarat",169.0,310.0,2022-08-15
1726,19,Taylor Inc Yoga Mat,"Nagpur, Maharashtra",0.0,184.0,2023-04-20
1727,21,"Grant, Kent and Cook Yoga Mat","Delhi, Delhi",0.0,141.0,2022-11-29
1728,3,Reed Ltd Marker,"Bhopal, Madhya Pradesh",183.0,301.0,2023-07-15
1729,49,Frederick Group Vase,"Mysuru, Karnataka",0.0,72.0,2022-07-18
1730,32,"Rogers, Oconnor and Singleton Microwave","Kanpur, Uttar Pradesh",0.0,201.0,2023-12-20
1731,48,Harris Group Foundation,"Visakhapatnam, Andhra Pradesh",209.0,,2022-04-14
1732,73,Hunt Ltd Smartphone,"Gurugram, Haryana",263.0,408.0,2023-08-04
1733,71,"Shaw, Foster and Bond Shampoo","Mysuru, Karnataka",0.0,142.0,2023-12-23
1734,81,"Morgan, Banks and Sanders Curtains","Noida, Uttar Pradesh",3.0,337.0,2023-10-24
1735,38,Porter-James Camera,"Kolkata, West Bengal",136.0,489.0,2024-03-17
1736,71,"Shaw, Foster and Bond Shampoo","Mysuru, Karnataka",81.0,279.0,2023-04-01
1737,18,"Moreno, Gill and Valentine Laptop","Lucknow, Uttar Pradesh",0.0,305.0,2024-03-16
1738,63,"Cole, Wise and Jackson Smartwatch","Kolkata, West Bengal",0.0,116.0,2022-04-23
1739,2,Ramirez LLC Stapler,"Visakhapatnam, Andhra Pradesh",0.0,79.0,2022-02-06
1740,61,Bailey-Cobb Face Mask,"Bengaluru, Karnataka",0.0,56.0,2023-11-23
1741,82,Harris-Wilson Vacuum Cleaner,"Shimla, Himachal Pradesh",0.0,75.0,2023-08-02
1742,81,"Morgan, Banks and Sanders Curtains","Noida, Uttar Pradesh",0.0,224.0,2022-08-14
1743,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",0.0,145.0,2022-12-19
1744,74,Thompson Group Protein Powder,"Nagpur, Maharashtra",291.0,330.0,2024-07-21
1745,5,Williams-Hanson Massage Oil,"Gurugram, Haryana",174.0,278.0,2022-10-26
1746,35,Crawford-Mccarthy Perfume,"Mysuru, Karnataka",329.0,497.0,2024-01-05
1747,34,Wilson PLC Lipstick,"Raipur, Chhattisgarh",0.0,86.0,2022-10-06
1748,9,Ingram Ltd Washing Machine,"Nagpur, Maharashtra",0.0,155.0,2022-10-21
1749,4,Chan Group Curtains,"Mysuru, Karnataka",0.0,329.0,2022-03-31
1750,39,Cunningham Group Tablet,"Pune, Maharashtra",0.0,285.0,2024-07-22
1751,73,Hunt Ltd Smartphone,"Gurugram, Haryana",0.0,304.0,2022-04-19
1752,77,Moody LLC Stapler,"Pune, Maharashtra",250.0,263.0,2023-10-27
1753,55,Quinn-Brooks Moisturizer,"Patna, Bihar",0.0,290.0,2022-12-04
1754,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",0.0,,2022-05-19
1755,17,Osborn-Sherman Perfume,"Visakhapatnam, Andhra Pradesh",42.0,127.0,2022-10-28
1756,32,"Rogers, Oconnor and Singleton Microwave","Kanpur, Uttar Pradesh",207.0,315.0,2022-11-19
1757,11,Morales-Potter Eraser,"Vijayawada, Andhra Pradesh",62.0,124.0,2022-03-08
1758,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",287.0,339.0,2023-03-07
1759,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",0.0,492.0,2022-05-04
1760,10,"Fuller, Orozco and Key Wall Clock","Jaipur, Rajasthan",0.0,172.0,2024-05-05
1761,64,Browning-Burgess Vase,"Mysuru, Karnataka",0.0,297.0,2022-09-07
1762,66,Ramirez-Christian Refrigerator,"Kolkata, West Bengal",0.0,200.0,2023-07-04
1763,13,"Butler, Francis and Lopez Headphones","Thiruvananthapuram, Kerala",9050.0,366.0,2022-08-02
1764,54,"Mcdonald, Hunt and Moore Headphones","Kolkata, West Bengal",0.0,432.0,2022-03-18
1765,89,"Fuller, Carter and Schaefer Shampoo","Cuttack, Odisha",0.0,141.0,2024-08-11
1766,85,Liu Group Cushion,"Indore, Madhya Pradesh",190.0,459.0,2024-02-14
1767,59,"Richardson, Williams and Mendez Pen","Lucknow, Uttar Pradesh",0.0,134.0,2024-01-09
1768,14,Nelson Inc Moisturizer,"Noida, Uttar Pradesh",103.0,485.0,2022-01-19
1769,12,Carpenter-Brown Lipstick,"Lucknow, Uttar Pradesh",0.0,136.0,2023-09-05
1770,94,"Burns, Durham and Rose Notebook","Amritsar, Punjab",51.0,500.0,2022-03-23
1771,99,"Fleming, Soto and Robertson Shampoo","Bhubaneswar, Odisha",158.0,455.0,2022-04-08
1772,20,Juarez LLC Marker,"Indore, Madhya Pradesh",433.0,486.0,2023-08-11
1773,57,Walker PLC Laptop,"Dehradun, Uttarakhand",0.0,373.0,2023-04-10
1774,80,Phillips-Lewis Camera,"Kochi, Kerala",0.0,59.0,2022-01-10
1775,57,Walker PLC Laptop,"Dehradun, Uttarakhand",,374.0,2022-06-11
1776,1,"Knight, Potter and Lewis Face Mask","Surat, Gujarat",135.0,444.0,2024-04-18
1777,22,"Chung, Flowers and Henderson Eraser","Shimla, Himachal Pradesh",0.0,103.0,2023-11-27
1778,54,"Mcdonald, Hunt and Moore Headphones","Kolkata, West Bengal",,153.0,2022-07-07
