SnapshotInvID,ProductID,ProductName,WarehouseLocation,unitsAvailable,unitsDemanded,SnapshotDate
15714,61,Montoya-Holden Curtains,"Kolkata, West Bengal",342.0,385.0,2022-10-01
15715,1,Bullock Group Smartwatch,"Shimla, Himachal Pradesh",0.0,208.0,2022-04-01
15716,55,"Carney, Ford and Lamb Massage Oil","Mysuru, Karnataka",124.0,168.0,2024-09-01
15717,82,Welch-Davis Tablet,"Shimla, Himachal Pradesh",0.0,163.0,2022-12-01
15718,27,Gay-Clarke Moisturizer,"Coimbatore, Tamil Nadu",257.0,459.0,2022-03-01
15719,75,Chen PLC Perfume,"Visakhapatnam, Andhra Pradesh",0.0,167.0,2023-10-01
15720,57,"Bush, Evans and Davidson Smartphone","Mangalore, Karnataka",0.0,176.0,2022-07-01
15721,14,Acevedo Inc Notebook,"Ranchi, Jharkhand",0.0,74.0,2022-05-01
15722,59,"Stephenson, Weber and Bailey Lipstick","Gurugram, Haryana",0.0,266.0,2022-10-01
15723,30,"Miller, Riggs and Riley Shampoo","Ahmedabad, Gujarat",157.0,252.0,2024-01-01
15724,40,Short Group Eraser,"Visakhapatnam, Andhra Pradesh",0.0,198.0,2022-11-01
15725,41,Holmes-Wilson Laptop,"Bhubaneswar, Odisha",77.0,443.0,2024-05-01
15726,78,Hill-Osborne Face Mask,"Bengaluru, Karnataka",0.0,130.0,2024-09-01
15727,87,"Reid, Harvey and Richmond Foundation","Thiruvananthapuram, Kerala",0.0,378.0,2023-03-01
15728,21,"Bass, Wright and Jones Table Lamp","Kolkata, West Bengal",0.0,138.0,2023-03-01
15729,90,"Wilson, Schultz and Ross Air Conditioner","Coimbatore, Tamil Nadu",0.0,211.0,2022-02-01
15730,32,Alvarado LLC Yoga Mat,"Ahmedabad, Gujarat",45.0,174.0,2023-01-01
15731,45,Miller Ltd Lipstick,"Kanpur, Uttar Pradesh",,166.0,2023-04-01
15732,4,"Mcdaniel, Mercer and Nash Tablet","Guwahati, Assam",0.0,248.0,2022-05-01
15733,65,"Singleton, Everett and Thompson Moisturizer","Ranchi, Jharkhand",263.0,354.0,2023-01-01
15734,55,"Carney, Ford and Lamb Massage Oil","Kanpur, Uttar Pradesh",91.0,189.0,2023-02-01
15735,86,Zuniga-Black Air Conditioner,"Srinagar, J&K",0.0,82.0,2022-09-01
15736,26,Simmons-Stevens Massage Oil,"Patna, Bihar",,86.0,2024-05-01
15737,68,"Hernandez, Martin and Anderson Protein Powder","Mysuru, Karnataka",0.0,148.0,2022-03-01
15738,73,"Jordan, West and Garcia Yoga Mat","Bhubaneswar, Odisha",198.0,,2022-03-01
15739,49,"Brown, Horn and Livingston Massage Oil","Bhopal, Madhya Pradesh",60.0,281.0,2024-06-01
15740,12,"Saunders, Smith and Atkins Notebook","Dehradun, Uttarakhand",148.0,265.0,2024-01-01
15741,50,Bell Group Vitamins,"Gurugram, Haryana",0.0,114.0,2023-06-01
15742,30,"Miller, Riggs and Riley Shampoo","Bhubaneswar, Odisha",0.0,83.0,2024-09-01
15743,87,"Reid, Harvey and Richmond Foundation","Vijayawada, Andhra Pradesh",0.0,94.0,2023-11-01
15744,29,Briggs Ltd Wall Clock,"Jaipur, Rajasthan",0.0,147.0,2022-08-01
15745,10,Byrd-Bailey Wall Clock,"Ranchi, Jharkhand",0.0,62.0,2022-11-01
15746,74,Rowe Ltd Table Lamp,"Madurai, Tamil Nadu",0.0,88.0,2023-07-01
15747,34,White-Huff Stapler,"Lucknow, Uttar Pradesh",11.0,484.0,2022-08-01
15748,84,Hansen Inc Face Mask,"Jalandhar, Punjab",0.0,394.0,2022-01-01
15749,72,Peterson-Garrison Refrigerator,"Pune, Maharashtra",0.0,190.0,2023-03-01
15750,21,"Bass, Wright and Jones Table Lamp","Dehradun, Uttarakhand",0.0,270.0,2022-06-01
15751,36,"Ferguson, Hernandez and Boyd Yoga Mat","Ranchi, Jharkhand",,338.0,2023-01-01
15752,64,Mendez-Newton Lipstick,"Srinagar, J&K",0.0,195.0,2024-02-01
15753,75,Chen PLC Perfume,"Bengaluru, Karnataka",11050.0,441.0,2022-09-01
15754,39,"Smith, Hill and Woods Perfume","Chandigarh, UT",152.0,196.0,2023-03-01
15755,49,"Brown, Horn and Livingston Massage Oil","Pune, Maharashtra",268.0,400.0,2022-12-01
15756,10,Byrd-Bailey Wall Clock,"Guwahati, Assam",0.0,178.0,2023-08-01
15757,84,Hansen Inc Face Mask,"Ahmedabad, Gujarat",0.0,121.0,2023-12-01
15758,39,"Smith, Hill and Woods Perfume","Patna, Bihar",,88.0,2024-02-01
15759,97,"Porter, Harper and Gomez Tablet","Bengaluru, Karnataka",0.0,285.0,2024-01-01
15760,68,"Hernandez, Martin and Anderson Protein Powder","Patna, Bihar",0.0,68.0,2022-02-01
15761,63,Cantu-Phillips Headphones,"Patna, Bihar",0.0,84.0,2024-09-01
15762,40,Short Group Eraser,"Kanpur, Uttar Pradesh",0.0,240.0,2024-04-01
15763,66,"Harris, Sloan and Mack Refrigerator","Lucknow, Uttar Pradesh",0.0,184.0,2022-11-01
15764,75,Chen PLC Perfume,"Bhopal, Madhya Pradesh",0.0,190.0,2022-05-01
15765,75,Chen PLC Perfume,"Patna, Bihar",304.0,394.0,2024-03-01
15766,34,White-Huff Stapler,"Jaipur, Rajasthan",0.0,397.0,2022-06-01
15767,59,"Stephenson, Weber and Bailey Lipstick","Noida, Uttar Pradesh",83.0,484.0,2023-12-01
15768,69,"Curry, Cervantes and Jackson Vase","Lucknow, Uttar Pradesh",0.0,70.0,2023-01-01
15769,31,"Huang, White and Mcclure Washing Machine","Hyderabad, Telangana",0.0,324.0,2022-04-01
15770,96,Johnson-Chapman Perfume,"Ahmedabad, Gujarat",321.0,467.0,2022-11-01
15771,3,"Schultz, Avila and Foster Table Lamp","Visakhapatnam, Andhra Pradesh",0.0,,2024-01-01
15772,31,"Huang, White and Mcclure Washing Machine","Vijayawada, Andhra Pradesh",0.0,399.0,2024-02-01
15773,47,"Wilkins, Wright and Williams Smartphone","Srinagar, J&K",155.0,295.0,2023-10-01
15774,8,Bennett Ltd Microwave,"Amritsar, Punjab",75.0,192.0,2022-02-01
15775,13,Christensen-Patrick Foundation,"Mysuru, Karnataka",0.0,316.0,2022-10-01
15776,36,"Ferguson, Hernandez and Boyd Yoga Mat","Lucknow, Uttar Pradesh",0.0,268.0,2022-05-01
15777,60,Johnson-Banks Vitamins,"Ranchi, Jharkhand",0.0,65.0,2022-02-01
15778,98,Whitney-Garcia Microwave,"Delhi, Delhi",102.0,455.0,2024-04-01
15779,55,"Carney, Ford and Lamb Massage Oil","Kanpur, Uttar Pradesh",72.0,331.0,2022-08-01
15780,60,Johnson-Banks Vitamins,"Bhopal, Madhya Pradesh",277.0,330.0,2024-04-01
15781,12,"Saunders, Smith and Atkins Notebook","Pune, Maharashtra",,453.0,2022-11-01
15782,71,Harris-Ward Smartwatch,"Gurugram, Haryana",364.0,,2022-06-01
15783,5,Woods-Rasmussen Smartwatch,"Jaipur, Rajasthan",86.0,191.0,2022-08-01
15784,2,Larson and Sons Foundation,"Lucknow, Uttar Pradesh",0.0,76.0,2024-06-01
15785,21,"Bass, Wright and Jones Table Lamp","Coimbatore, Tamil Nadu",0.0,73.0,2023-11-01
15786,26,Simmons-Stevens Massage Oil,"Ahmedabad, Gujarat",159.0,,2023-08-01
15787,41,Holmes-Wilson Laptop,"Jaipur, Rajasthan",,171.0,2024-04-01
15788,71,Harris-Ward Smartwatch,"Vijayawada, Andhra Pradesh",0.0,172.0,2024-04-01
15789,62,"Wang, Griffin and Cook Foundation","Kolkata, West Bengal",111.0,233.0,2022-11-01
15790,67,Hill PLC Air Conditioner,"Chennai, Tamil Nadu",0.0,304.0,2022-06-01
15791,91,Garcia-Mills Headphones,"Kolkata, West Bengal",0.0,171.0,2022-07-01
15792,28,Hernandez-Patel Wall Clock,"Srinagar, J&K",408.0,417.0,2023-12-01
15793,31,"Huang, White and Mcclure Washing Machine","Vadodara, Gujarat",16.0,193.0,2022-03-01
15794,65,"Singleton, Everett and Thompson Moisturizer","Pune, Maharashtra",0.0,259.0,2023-07-01
15795,29,Briggs Ltd Wall Clock,"Delhi, Delhi",340.0,415.0,2023-05-01
15796,9,"Hodges, Stanley and Sanchez Air Conditioner","Visakhapatnam, Andhra Pradesh",18100.0,467.0,2023-07-01
15797,41,Holmes-Wilson Laptop,"Gurugram, Haryana",10.0,212.0,2022-02-01
15798,63,Cantu-Phillips Headphones,"Shimla, Himachal Pradesh",0.0,394.0,2024-04-01
15799,53,Rogers Inc Smartphone,"Chandigarh, UT",0.0,73.0,2022-07-01
15800,8,Bennett Ltd Microwave,"Guwahati, Assam",106.0,128.0,2024-03-01
15801,43,"Robertson, Bell and Horn Moisturizer","Gurugram, Haryana",6.0,496.0,2024-04-01
15802,40,Short Group Eraser,"Madurai, Tamil Nadu",0.0,61.0,2022-04-01
15803,21,"Bass, Wright and Jones Table Lamp","Kochi, Kerala",0.0,293.0,2023-05-01
15804,69,"Curry, Cervantes and Jackson Vase","Noida, Uttar Pradesh",2.0,355.0,2022-10-01
15805,7,"Jones, Jackson and Rich Marker","Mysuru, Karnataka",0.0,220.0,2024-08-01
15806,55,"Carney, Ford and Lamb Massage Oil","Shimla, Himachal Pradesh",0.0,180.0,2022-06-01
15807,61,Montoya-Holden Curtains,"Mysuru, Karnataka",,78.0,2023-08-01
15808,52,Simmons Ltd Table Lamp,"Jaipur, Rajasthan",0.0,240.0,2022-08-01
15809,14,Acevedo Inc Notebook,"Mangalore, Karnataka",0.0,163.0,2024-03-01
15810,58,Miles-Zhang Lipstick,"Mangalore, Karnataka",0.0,104.0,2024-01-01
15811,59,"Stephenson, Weber and Bailey Lipstick","Kolkata, West Bengal",0.0,181.0,2022-05-01
15812,46,Frank-Garcia Air Conditioner,"Visakhapatnam, Andhra Pradesh",0.0,119.0,2023-03-01
15813,39,"Smith, Hill and Woods Perfume","Gurugram, Haryana",73.0,98.0,2024-03-01
15814,24,"Gutierrez, Neal and Vargas Table Lamp","Pune, Maharashtra",0.0,170.0,2024-02-01
15815,2,Larson and Sons Foundation,"Cuttack, Odisha",0.0,115.0,2023-06-01
15816,34,White-Huff Stapler,"Kanpur, Uttar Pradesh",191.0,29700.0,2022-01-01
15817,41,Holmes-Wilson Laptop,"Lucknow, Uttar Pradesh",58.0,153.0,2023-11-01
15818,49,"Brown, Horn and Livingston Massage Oil","Lucknow, Uttar Pradesh",0.0,197.0,2022-07-01
15819,73,"Jordan, West and Garcia Yoga Mat","Vadodara, Gujarat",0.0,63.0,2022-05-01
15820,90,"Wilson, Schultz and Ross Air Conditioner","Amritsar, Punjab",182.0,393.0,2022-05-01
15821,60,Johnson-Banks Vitamins,"Thiruvananthapuram, Kerala",373.0,409.0,2022-04-01
15822,13,Christensen-Patrick Foundation,"Bhubaneswar, Odisha",151.0,336.0,2023-02-01
15823,80,Ortiz-Garcia Laptop,"Kochi, Kerala",,181.0,2024-05-01
15824,29,Briggs Ltd Wall Clock,"Lucknow, Uttar Pradesh",,114.0,2022-11-01
15825,80,Ortiz-Garcia Laptop,"Amritsar, Punjab",158.0,42600.0,2023-12-01
15826,13,Christensen-Patrick Foundation,"Noida, Uttar Pradesh",0.0,157.0,2023-08-01
15827,37,Reyes Ltd Lipstick,"Mysuru, Karnataka",178.0,262.0,2023-07-01
15828,43,"Robertson, Bell and Horn Moisturizer","Cuttack, Odisha",178.0,,2022-04-01
15829,54,"Cook, Hess and Mccormick Laptop","Kochi, Kerala",0.0,143.0,2023-10-01
15830,87,"Reid, Harvey and Richmond Foundation","Kochi, Kerala",0.0,314.0,2023-08-01
15831,68,"Hernandez, Martin and Anderson Protein Powder","Jalandhar, Punjab",49.0,123.0,2022-07-01
15832,79,"Grant, Johnson and Allen Smartphone","Patna, Bihar",43.0,367.0,2022-12-01
15833,72,Peterson-Garrison Refrigerator,"Bhubaneswar, Odisha",348.0,358.0,2024-09-01
15834,65,"Singleton, Everett and Thompson Moisturizer","Jaipur, Rajasthan",467.0,,2023-11-01
15835,59,"Stephenson, Weber and Bailey Lipstick","Bhubaneswar, Odisha",0.0,332.0,2024-03-01
15836,63,Cantu-Phillips Headphones,"Gurugram, Haryana",0.0,115.0,2022-01-01
15837,52,Simmons Ltd Table Lamp,"Chandigarh, UT",0.0,390.0,2024-03-01
15838,40,Short Group Eraser,"Pune, Maharashtra",221.0,468.0,2022-07-01
15839,16,Hernandez Inc Moisturizer,"Nagpur, Maharashtra",0.0,446.0,2022-05-01
15840,77,"Simpson, Davis and Garcia Camera","Jaipur, Rajasthan",0.0,214.0,2024-08-01
15841,35,Davis Inc Washing Machine,"Srinagar, J&K",99.0,,2024-03-01
15842,23,Thornton Inc Smartwatch,"Kolkata, West Bengal",14.0,294.0,2024-01-01
15843,5,Woods-Rasmussen Smartwatch,"Delhi, Delhi",103.0,461.0,2022-07-01
15844,65,"Singleton, Everett and Thompson Moisturizer","Bhubaneswar, Odisha",,107.0,2023-04-01
15845,72,Peterson-Garrison Refrigerator,"Guwahati, Assam",73.0,447.0,2024-06-01
15846,1,Bullock Group Smartwatch,"Coimbatore, Tamil Nadu",,498.0,2023-10-01
15847,34,White-Huff Stapler,"Vijayawada, Andhra Pradesh",219.0,471.0,2024-02-01
15848,73,"Jordan, West and Garcia Yoga Mat","Guwahati, Assam",0.0,34500.0,2023-11-01
15849,61,Montoya-Holden Curtains,"Amritsar, Punjab",0.0,222.0,2023-02-01
15850,50,Bell Group Vitamins,"Jalandhar, Punjab",0.0,21400.0,2023-04-01
15851,35,Davis Inc Washing Machine,"Guwahati, Assam",27.0,,2024-08-01
15852,24,"Gutierrez, Neal and Vargas Table Lamp","Guwahati, Assam",136.0,175.0,2024-05-01
15853,7,"Jones, Jackson and Rich Marker","Delhi, Delhi",0.0,92.0,2023-10-01
15854,57,"Bush, Evans and Davidson Smartphone","Jalandhar, Punjab",198.0,401.0,2023-12-01
15855,2,Larson and Sons Foundation,"Raipur, Chhattisgarh",277.0,359.0,2022-08-01
15856,62,"Wang, Griffin and Cook Foundation","Raipur, Chhattisgarh",385.0,464.0,2023-09-01
15857,13,Christensen-Patrick Foundation,"Kanpur, Uttar Pradesh",207.0,340.0,2022-11-01
15858,59,"Stephenson, Weber and Bailey Lipstick","Visakhapatnam, Andhra Pradesh",0.0,149.0,2022-08-01
15859,33,"Robertson, Briggs and Hall Smartwatch","Noida, Uttar Pradesh",153.0,312.0,2022-06-01
15860,51,"Williams, Barnes and Thompson Vacuum Cleaner","Chandigarh, UT",98.0,484.0,2023-08-01
15861,75,Chen PLC Perfume,"Patna, Bihar",102.0,244.0,2024-08-01
15862,13,Christensen-Patrick Foundation,"Mangalore, Karnataka",0.0,176.0,2024-02-01
15863,29,Briggs Ltd Wall Clock,"Amritsar, Punjab",0.0,279.0,2023-04-01
15864,46,Frank-Garcia Air Conditioner,"Bhopal, Madhya Pradesh",125.0,345.0,2022-11-01
15865,23,Thornton Inc Smartwatch,"Shimla, Himachal Pradesh",0.0,373.0,2023-03-01
15866,12,"Saunders, Smith and Atkins Notebook","Bhopal, Madhya Pradesh",,318.0,2022-02-01
15867,17,Wolfe-Hood Pen,"Bhubaneswar, Odisha",0.0,146.0,2022-03-01
15868,32,Alvarado LLC Yoga Mat,"Patna, Bihar",257.0,408.0,2022-07-01
15869,2,Larson and Sons Foundation,"Vadodara, Gujarat",179.0,355.0,2023-01-01
15870,72,Peterson-Garrison Refrigerator,"Chennai, Tamil Nadu",0.0,195.0,2022-11-01
15871,40,Short Group Eraser,"Amritsar, Punjab",0.0,289.0,2023-01-01
15872,77,"Simpson, Davis and Garcia Camera","Vadodara, Gujarat",73.0,,2022-04-01
15873,11,Johnson and Sons Laptop,"Cuttack, Odisha",258.0,378.0,2022-05-01
15874,67,Hill PLC Air Conditioner,"Kochi, Kerala",353.0,478.0,2024-09-01
15875,62,"Wang, Griffin and Cook Foundation","Lucknow, Uttar Pradesh",295.0,466.0,2024-02-01
15876,65,"Singleton, Everett and Thompson Moisturizer","Chandigarh, UT",220.0,386.0,2024-02-01
15877,34,White-Huff Stapler,"Visakhapatnam, Andhra Pradesh",289.0,470.0,2022-09-01
15878,18,Hughes and Sons Foundation,"Ranchi, Jharkhand",160.0,406.0,2024-04-01
15879,62,"Wang, Griffin and Cook Foundation","Amritsar, Punjab",0.0,152.0,2024-05-01
15880,7,"Jones, Jackson and Rich Marker","Shimla, Himachal Pradesh",0.0,310.0,2023-05-01
15881,12,"Saunders, Smith and Atkins Notebook","Gurugram, Haryana",0.0,106.0,2024-01-01
15882,65,"Singleton, Everett and Thompson Moisturizer","Noida, Uttar Pradesh",,369.0,2023-07-01
15883,55,"Carney, Ford and Lamb Massage Oil","Nagpur, Maharashtra",134.0,306.0,2023-07-01
15884,59,"Stephenson, Weber and Bailey Lipstick","Mysuru, Karnataka",0.0,285.0,2024-06-01
15885,37,Reyes Ltd Lipstick,"Gurugram, Haryana",0.0,,2024-07-01
15886,57,"Bush, Evans and Davidson Smartphone","Mangalore, Karnataka",0.0,170.0,2024-04-01
15887,82,Welch-Davis Tablet,"Raipur, Chhattisgarh",184.0,303.0,2022-12-01
15888,100,Wright-Howard Microwave,"Noida, Uttar Pradesh",0.0,113.0,2024-08-01
15889,56,Curry LLC Protein Powder,"Dehradun, Uttarakhand",0.0,126.0,2024-08-01
15890,63,Cantu-Phillips Headphones,"Chandigarh, UT",0.0,311.0,2022-04-01
15891,48,Suarez-French Refrigerator,"Noida, Uttar Pradesh",0.0,274.0,2022-11-01
15892,64,Mendez-Newton Lipstick,"Thiruvananthapuram, Kerala",454.0,454.0,2024-05-01
15893,14,Acevedo Inc Notebook,"Nagpur, Maharashtra",0.0,267.0,2022-11-01
15894,75,Chen PLC Perfume,"Visakhapatnam, Andhra Pradesh",52.0,341.0,2023-12-01
15895,91,Garcia-Mills Headphones,"Bhopal, Madhya Pradesh",38.0,299.0,2023-04-01
15896,45,Miller Ltd Lipstick,"Dehradun, Uttarakhand",0.0,347.0,2024-02-01
15897,28,Hernandez-Patel Wall Clock,"Delhi, Delhi",57.0,178.0,2023-01-01
15898,57,"Bush, Evans and Davidson Smartphone","Kanpur, Uttar Pradesh",219.0,,2022-08-01
15899,29,Briggs Ltd Wall Clock,"Thiruvananthapuram, Kerala",0.0,405.0,2024-02-01
15900,82,Welch-Davis Tablet,"Nagpur, Maharashtra",100.0,353.0,2024-03-01
15901,41,Holmes-Wilson Laptop,"Vijayawada, Andhra Pradesh",0.0,333.0,2023-11-01
15902,82,Welch-Davis Tablet,"Vadodara, Gujarat",129.0,318.0,2022-09-01
15903,2,Larson and Sons Foundation,"Kochi, Kerala",0.0,225.0,2024-08-01
15904,28,Hernandez-Patel Wall Clock,"Pune, Maharashtra",175.0,426.0,2024-07-01
15905,93,Walker-Choi Protein Powder,"Kochi, Kerala",83.0,346.0,2023-01-01
15906,16,Hernandez Inc Moisturizer,"Srinagar, J&K",352.0,447.0,2022-05-01
15907,99,Hernandez-Davis Cushion,"Guwahati, Assam",22.0,362.0,2024-04-01
15908,73,"Jordan, West and Garcia Yoga Mat","Jalandhar, Punjab",0.0,53.0,2022-02-01
15909,83,Garcia Ltd Pen,"Kolkata, West Bengal",112.0,308.0,2024-01-01
15910,72,Peterson-Garrison Refrigerator,"Patna, Bihar",58.0,157.0,2023-01-01
15911,92,"Thomas, Tate and Soto Smartwatch","Patna, Bihar",0.0,352.0,2022-10-01
15912,54,"Cook, Hess and Mccormick Laptop","Kolkata, West Bengal",80.0,150.0,2024-09-01
15913,51,"Williams, Barnes and Thompson Vacuum Cleaner","Kanpur, Uttar Pradesh",40.0,209.0,2024-01-01
15914,3,"Schultz, Avila and Foster Table Lamp","Kochi, Kerala",0.0,138.0,2023-07-01
15915,52,Simmons Ltd Table Lamp,"Srinagar, J&K",0.0,68.0,2023-01-01
15916,2,Larson and Sons Foundation,"Lucknow, Uttar Pradesh",328.0,432.0,2022-02-01
15917,35,Davis Inc Washing Machine,"Kanpur, Uttar Pradesh",0.0,264.0,2024-06-01
15918,9,"Hodges, Stanley and Sanchez Air Conditioner","Kanpur, Uttar Pradesh",328.0,385.0,2023-02-01
15919,2,Larson and Sons Foundation,"Guwahati, Assam",232.0,280.0,2023-09-01
15920,82,Welch-Davis Tablet,"Chennai, Tamil Nadu",158.0,499.0,2024-03-01
15921,58,Miles-Zhang Lipstick,"Delhi, Delhi",0.0,58.0,2022-09-01
15922,41,Holmes-Wilson Laptop,"Mysuru, Karnataka",0.0,204.0,2022-02-01
15923,4,"Mcdaniel, Mercer and Nash Tablet","Visakhapatnam, Andhra Pradesh",106.0,174.0,2023-07-01
15924,91,Garcia-Mills Headphones,"Gurugram, Haryana",0.0,244.0,2023-11-01
15925,94,Sullivan-Brown Shampoo,"Amritsar, Punjab",0.0,338.0,2024-07-01
15926,86,Zuniga-Black Air Conditioner,"Kochi, Kerala",74.0,458.0,2022-03-01
15927,68,"Hernandez, Martin and Anderson Protein Powder","Kolkata, West Bengal",0.0,181.0,2022-08-01
15928,46,Frank-Garcia Air Conditioner,"Ahmedabad, Gujarat",38.0,167.0,2022-03-01
15929,22,"Romero, Patterson and Boyd Stapler","Vadodara, Gujarat",125.0,230.0,2022-06-01
15930,78,Hill-Osborne Face Mask,"Madurai, Tamil Nadu",0.0,71.0,2023-11-01
15931,85,Hobbs-Hanson Refrigerator,"Guwahati, Assam",169.0,445.0,2024-03-01
15932,12,"Saunders, Smith and Atkins Notebook","Jaipur, Rajasthan",0.0,226.0,2023-05-01
15933,87,"Reid, Harvey and Richmond Foundation","Vadodara, Gujarat",70.0,478.0,2023-11-01
15934,1,Bullock Group Smartwatch,"Gurugram, Haryana",195.0,379.0,2024-06-01
15935,27,Gay-Clarke Moisturizer,"Kochi, Kerala",0.0,333.0,2024-02-01
15936,60,Johnson-Banks Vitamins,"Jalandhar, Punjab",0.0,252.0,2023-01-01
15937,28,Hernandez-Patel Wall Clock,"Mangalore, Karnataka",34.0,493.0,2022-05-01
15938,62,"Wang, Griffin and Cook Foundation","Amritsar, Punjab",25.0,312.0,2024-03-01
15939,91,Garcia-Mills Headphones,"Visakhapatnam, Andhra Pradesh",0.0,123.0,2022-02-01
15940,39,"Smith, Hill and Woods Perfume","Vadodara, Gujarat",6.0,200.0,2024-08-01
15941,1,Bullock Group Smartwatch,"Shimla, Himachal Pradesh",0.0,89.0,2023-12-01
15942,30,"Miller, Riggs and Riley Shampoo","Patna, Bihar",426.0,495.0,2022-09-01
15943,23,Thornton Inc Smartwatch,"Kochi, Kerala",44.0,155.0,2022-07-01
15944,88,Gonzalez-Cole Cushion,"Ahmedabad, Gujarat",0.0,54.0,2022-02-01
15945,50,Bell Group Vitamins,"Visakhapatnam, Andhra Pradesh",207.0,405.0,2023-12-01
15946,9,"Hodges, Stanley and Sanchez Air Conditioner","Visakhapatnam, Andhra Pradesh",169.0,384.0,2023-06-01
15947,34,White-Huff Stapler,"Ahmedabad, Gujarat",79.0,289.0,2024-09-01
15948,75,Chen PLC Perfume,"Ahmedabad, Gujarat",271.0,388.0,2024-09-01
15949,86,Zuniga-Black Air Conditioner,"Chandigarh, UT",18700.0,381.0,2023-04-01
15950,4,"Mcdaniel, Mercer and Nash Tablet","Cuttack, Odisha",305.0,324.0,2022-05-01
15951,25,Gordon and Sons Lipstick,"Visakhapatnam, Andhra Pradesh",0.0,199.0,2024-04-01
15952,73,"Jordan, West and Garcia Yoga Mat","Chennai, Tamil Nadu",431.0,475.0,2024-02-01
15953,37,Reyes Ltd Lipstick,"Noida, Uttar Pradesh",0.0,213.0,2022-05-01
15954,13,Christensen-Patrick Foundation,"Chennai, Tamil Nadu",,431.0,2023-01-01
15955,39,"Smith, Hill and Woods Perfume","Bhopal, Madhya Pradesh",61.0,373.0,2022-11-01
15956,70,Williams-Perkins Shampoo,"Shimla, Himachal Pradesh",0.0,104.0,2022-10-01
15957,35,Davis Inc Washing Machine,"Shimla, Himachal Pradesh",194.0,404.0,2023-06-01
15958,39,"Smith, Hill and Woods Perfume","Delhi, Delhi",0.0,55.0,2024-01-01
15959,42,Robinson Ltd Curtains,"Jalandhar, Punjab",378.0,422.0,2023-05-01
15960,52,Simmons Ltd Table Lamp,"Cuttack, Odisha",261.0,345.0,2024-08-01
15961,21,"Bass, Wright and Jones Table Lamp","Jalandhar, Punjab",0.0,,2022-06-01
15962,90,"Wilson, Schultz and Ross Air Conditioner","Bhopal, Madhya Pradesh",131.0,,2022-01-01
15963,74,Rowe Ltd Table Lamp,"Srinagar, J&K",0.0,112.0,2024-08-01
15964,73,"Jordan, West and Garcia Yoga Mat","Mangalore, Karnataka",77.0,415.0,2024-08-01
15965,49,"Brown, Horn and Livingston Massage Oil","Dehradun, Uttarakhand",37.0,188.0,2023-01-01
15966,51,"Williams, Barnes and Thompson Vacuum Cleaner","Vijayawada, Andhra Pradesh",0.0,297.0,2023-07-01
15967,47,"Wilkins, Wright and Williams Smartphone","Delhi, Delhi",0.0,274.0,2023-07-01
15968,89,James Ltd Smartphone,"Gurugram, Haryana",0.0,69.0,2024-06-01
15969,29,Briggs Ltd Wall Clock,"Patna, Bihar",,,2023-01-01
15970,95,Soto-Weaver Cushion,"Ahmedabad, Gujarat",219.0,363.0,2023-02-01
15971,73,"Jordan, West and Garcia Yoga Mat","Amritsar, Punjab",,493.0,2022-02-01
15972,3,"Schultz, Avila and Foster Table Lamp","Chennai, Tamil Nadu",136.0,449.0,2024-06-01
15973,85,Hobbs-Hanson Refrigerator,"Cuttack, Odisha",194.0,340.0,2022-08-01
15974,40,Short Group Eraser,"Kanpur, Uttar Pradesh",218.0,290.0,2023-04-01
15975,5,Woods-Rasmussen Smartwatch,"Mysuru, Karnataka",0.0,148.0,2023-12-01
15976,7,"Jones, Jackson and Rich Marker","Lucknow, Uttar Pradesh",0.0,122.0,2023-12-01
15977,78,Hill-Osborne Face Mask,"Bengaluru, Karnataka",103.0,267.0,2022-08-01
15978,13,Christensen-Patrick Foundation,"Ranchi, Jharkhand",15850.0,343.0,2022-11-01
15979,43,"Robertson, Bell and Horn Moisturizer","Jaipur, Rajasthan",440.0,451.0,2022-07-01
15980,47,"Wilkins, Wright and Williams Smartphone","Bhubaneswar, Odisha",0.0,227.0,2023-09-01
15981,57,"Bush, Evans and Davidson Smartphone","Patna, Bihar",0.0,145.0,2023-09-01
